,job_hash,trimer_smiles,smiles_monomer,md_density_trimer,md_rg_trimer,md_rg_trimer_normsqrt,md_hov_trimer,md_hov_trimer_normsqrt,md_heat_capacity_liquid,md_heat_capacity_liquid_normsqrt,md_heat_capacity_gas,md_excess_heat_capacity_trimer,md_excess_heat_capacity_trimer_normsqrt,md_avg_max_heavy_atom_dist,md_avg_variance,md_avg_auc_fit_at_zero_cross,md_average_lifetime_ps,total_bonds_analyzed,md_avg_hbonds_per_frame,rdf_Br-Br,rdf_Br-C,rdf_Br-O,rdf_C-C,rdf_C-Cl,rdf_C-F,rdf_C-N,rdf_C-O,rdf_C-P,rdf_C-S,rdf_Cl-Cl,rdf_Cl-N,rdf_Cl-O,rdf_F-F,rdf_F-N,rdf_F-O,rdf_N-N,rdf_N-O,rdf_N-P,rdf_N-S,rdf_O-O,rdf_O-P,rdf_O-S,rdf_S-S,trimer_MW,trimer_num_atoms,replicate_structure,distribution,smiles_polymer,mechanism
402,f4da47df20df29b10e88150e971b5c66,O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)C(=O)c4ccc(-c5ccc(-c6ccc(C(=O)OCCOCCOCCOC(=O)c7ccc(-c8ccc(-c9ccc(C(=O)OCCOCCOCCOOCCOCCOCCO)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,OCCOCCOCCO.O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)O)cc3)cc2)cc1,1.199152,9.088799999999996,0.9228278225666433,106.82834900000002,10.846775448470591,1.1558669999999944,0.11736051258544952,0.9745579999999952,0.181309,0.018409139785421136,29.570399999999992,180325.2,5.503366,74.56,317885.0,118.5,,,,0.536901,,,,0.681044,,,,,,,,,,,,,0.968771,,,,1314.4824301480003,97,0,,O=C(O)c1ccc(-c2ccc(-c3ccc(C(=O)C(=O)c4ccc(-c5ccc(-c6ccc(C(=O)OCCOCCOCCOC(=O)c7ccc(-c8ccc(-c9ccc(C(=O)OCCOCCOCCOOCCOCCOCCO)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,todo
403,5ffe8d4eb5eac4ba0bfbf7d8e695947b,O=C(O)CCCCCCCC(=O)C(=O)CCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCCCCCCCO,O=C(O)CCCCCCCC(=O)O.OCCCCCCCCCCCCCCCCCCCCO,0.952268,11.3376,1.13376,95.720104,9.5720104,1.74418,0.17441800000000002,1.61441199999999,0.129768,0.0129768,35.17289999999999,134077.5,5.427136,95.2,210040.0,99.97,,,,0.409145,,,,0.776194,,,,,,,,,,,,,1.299069,,,,1417.217195308,100,0,,O=C(O)CCCCCCCC(=O)C(=O)CCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCOOCCCCCCCCCCCCCCCCCCCCO,todo
404,10ccae121ecc671f12e2995294c446a4,Nc1ccc(Oc2cccc(Oc3ccc(NNc4ccc(Oc5cccc(Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7cc(Cl)c(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12cccc(Oc%13ccc(NC(=O)c%14ccc%15c(c%14)C(=O)N(c%14cc(Cl)c(N%16C(=O)c%17ccc(C(=O)C(=O)c%18ccc%19c(c%18)C(=O)N(c%18cc(Cl)c(N%20C(=O)c%21ccc(C(=O)O)cc%21C%20=O)cc%18Cl)C%19=O)cc%17C%16=O)cc%14Cl)C%15=O)cc%13)c%12)cc%11)cc%10C9=O)cc7Cl)C8=O)cc6)c5)cc4)cc3)c2)cc1,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1cc(Cl)c(N3C(=O)c4ccc(C(=O)O)cc4C3=O)cc1Cl)C2=O,1.345908,10.21159999999999,0.7855076923076916,140.999565,10.846120384615384,1.9442479999999904,0.14955753846153771,1.6491159999999854,0.295132,0.02270246153846154,33.3568,116780.4,5.76458,44.42,1428335.0,317.25,,,,0.467418,0.772359,,0.463546,0.789223,,,0.725499,0.640016,0.910202,,,,0.487134,0.779084,,,1.100481,,,,2358.2549717559996,169,0,,Nc1ccc(Oc2cccc(Oc3ccc(NNc4ccc(Oc5cccc(Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7cc(Cl)c(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12cccc(Oc%13ccc(NC(=O)c%14ccc%15c(c%14)C(=O)N(c%14cc(Cl)c(N%16C(=O)c%17ccc(C(=O)C(=O)c%18ccc%19c(c%18)C(=O)N(c%18cc(Cl)c(N%20C(=O)c%21ccc(C(=O)O)cc%21C%20=O)cc%18Cl)C%19=O)cc%17C%16=O)cc%14Cl)C%15=O)cc%13)c%12)cc%11)cc%10C9=O)cc7Cl)C8=O)cc6)c5)cc4)cc3)c2)cc1,todo
405,94308cb42a7b9cf1da27da8834d0250e,CC1(C)C[C@]2(CC(C)(C)c3ccc(OOc4ccc5c(c4)[C@@]4(CC5(C)C)CC(C)(C)c5ccc(OC(=O)Oc6ccc7c(c6)[C@@]6(CC7(C)C)CC(C)(C)c7ccc(OC(=O)C(=O)Cl)cc76)cc54)cc32)c2cc(O)ccc21,O=C(Cl)Cl.CC1(C)CC2(CC(C)(C)c3ccc(O)cc32)c2cc(O)ccc21,1.116467,6.666199999999996,0.7646655825639691,64.323325,7.378391404934827,0.8252659999999972,0.0946645025142112,0.7478829999999936,0.077382,0.008876324159185907,20.9195,127205.8,5.185987,48.13,166967.0,40.18,,,,0.310022,0.810606,,,0.618097,,,1.276305,,0.936828,,,,,,,,0.781225,,,,1038.447361404,76,0,,CC1(C)C[C@]2(CC(C)(C)c3ccc(OOc4ccc5c(c4)[C@@]4(CC5(C)C)CC(C)(C)c5ccc(OC(=O)Oc6ccc7c(c6)[C@@]6(CC7(C)C)CC(C)(C)c7ccc(OC(=O)C(=O)Cl)cc76)cc54)cc32)c2cc(O)ccc21,todo
406,7c05bef3dec9525ea852395f9f9bde9d,C=C(C[C@H](CCN1C(=O)c2ccccc2C1=O)N1C(=O)c2ccccc2C1=O)N1C(=O)c2ccccc2C1=O,C=CN1C(=O)c2ccccc2C1=O,1.261498,4.647599999999997,0.7442116076245225,53.846116,8.622279144654565,0.3624269999999999,0.058034766399116304,0.3199909999999986,0.042436,0.006795198334872679,15.633900000000002,127130.5,4.723574,0.0,0.0,0.0,,,,0.646779,,,0.325311,0.894398,,,,,,,,,0.129771,0.391121,,,0.779381,,,,519.143035392,39,0,,C=C(C[C@H](CCN1C(=O)c2ccccc2C1=O)N1C(=O)c2ccccc2C1=O)N1C(=O)c2ccccc2C1=O,todo
407,815d7a2154e105378f326f2dc96f9523,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NNc5ccc(Oc6ccc(-c7ccc(Oc8ccc(NC(=O)c9cccc(N%10C(=O)c%11ccc(-c%12cccc%13c%12C(=O)N(c%12cccc(C(=O)Nc%14ccc(Oc%15ccc(-c%16ccc(Oc%17ccc(NC(=O)c%18cccc(N%19C(=O)c%20ccc(-c%21cccc%22c%21C(=O)N(c%21cccc(C(=O)C(=O)c%23cccc(N%24C(=O)c%25ccc(-c%26cccc%27c%26C(=O)N(c%26cccc(C(=O)O)c%26)C%27=O)cc%25C%24=O)c%23)c%21)C%22=O)cc%20C%19=O)c%18)cc%17)cc%16)cc%15)cc%14)c%12)C%13=O)cc%11C%10=O)c9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1.O=C(O)c1cccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(c4cccc(C(=O)O)c4)C5=O)cc3C2=O)c1,1.250889,12.839000000000002,0.9101325791102026,151.39566,10.732153789383231,1.7673739999999905,0.1252858210820396,1.6746879999999804,0.092686,0.006570336336740262,41.5291,124884.7,5.916367,51.46,721573.0,185.65,,,,0.563901,,,0.55381,0.798147,,,,,,,,,0.490001,0.75539,,,0.931796,,,,2610.676606635999,199,0,,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(NNc5ccc(Oc6ccc(-c7ccc(Oc8ccc(NC(=O)c9cccc(N%10C(=O)c%11ccc(-c%12cccc%13c%12C(=O)N(c%12cccc(C(=O)Nc%14ccc(Oc%15ccc(-c%16ccc(Oc%17ccc(NC(=O)c%18cccc(N%19C(=O)c%20ccc(-c%21cccc%22c%21C(=O)N(c%21cccc(C(=O)C(=O)c%23cccc(N%24C(=O)c%25ccc(-c%26cccc%27c%26C(=O)N(c%26cccc(C(=O)O)c%26)C%27=O)cc%25C%24=O)c%23)c%21)C%22=O)cc%20C%19=O)c%18)cc%17)cc%16)cc%15)cc%14)c%12)C%13=O)cc%11C%10=O)c9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,todo
408,89e5a32d2be5eddbf4b317eb64fe8540,O=C(Oc1ccc([C@@H](c2ccc(OOc3ccc([C@@H](c4ccc(O)cc4)C4CCCCC4)cc3)cc2)C2CCCCC2)cc1)Oc1ccc([C@H](c2ccc(OC(=O)C(=O)Cl)cc2)C2CCCCC2)cc1,O=C(Cl)Cl.Oc1ccc(C(c2ccc(O)cc2)C2CCCCC2)cc1,1.133864,8.138199999999994,0.9727009468485157,75.015422,8.96605785156927,0.7703839999999991,0.09207849969734666,0.684355,0.086029,0.010282432203242856,25.5317,127889.0,5.030921,75.91,154433.0,58.61,,,,0.464965,1.012744,,,0.78991,,,1.572024,,1.171186,,,,,,,,1.175741,,,,960.4004112120002,70,0,,O=C(Oc1ccc([C@@H](c2ccc(OOc3ccc([C@@H](c4ccc(O)cc4)C4CCCCC4)cc3)cc2)C2CCCCC2)cc1)Oc1ccc([C@H](c2ccc(OC(=O)C(=O)Cl)cc2)C2CCCCC2)cc1,todo
409,5aadfb13cfd6233906540f5b4008900f,O=C(O)CCCCC(=O)C(=O)CCCCC(=O)OCCCCCOC(=O)CCCCC(=O)OCCCCCOOCCCCCO,OCCCCCO.O=C(O)CCCCC(=O)O,1.110396,6.872699999999999,1.0133243320657614,63.114773,9.305765593392286,0.8382429999999964,0.1235921876531489,0.6246909999999962,0.213552,0.031486524620790594,21.0249,136081.6,5.236666,107.41,593798.0,318.87,,,,0.520633,,,,0.881591,,,,,,,,,,,,,0.950809,,,,660.3720918519999,46,0,,O=C(O)CCCCC(=O)C(=O)CCCCC(=O)OCCCCCOC(=O)CCCCC(=O)OCCCCCOOCCCCCO,todo
410,b1668dcdc94896d2406ec709f74e637a,C=C(C[C@H](CCOC(=O)c1cccc(OC)c1)OC(=O)c1cccc(OC)c1)OC(=O)c1cccc(OC)c1,C=COC(=O)c1cccc(OC)c1,1.196992,5.2965,0.8481187666286442,57.503627,9.207949628606363,0.4730899999999992,0.07575502828364855,0.3685629999999987,0.104527,0.016737715532784345,18.0666,125866.0,5.014006,0.0,0.0,0.0,,,,0.688082,,,,0.723619,,,,,,,,,,,,,0.804234,,,,534.1889825399999,39,0,,C=C(C[C@H](CCOC(=O)c1cccc(OC)c1)OC(=O)c1cccc(OC)c1)OC(=O)c1cccc(OC)c1,todo
411,97e7decc4c379d2c03073aa1610e3f1d,Cc1cc([C@@H](c2ccccc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5c(C)cc([C@H](c7ccccc7)c7cc(C)c(N8C(=O)c9ccc(C(c%10ccc%11c(c%10)C(=O)N(c%10c(C)cc([C@H](c%12ccccc%12)c%12cc(C)c(N%13C(=O)c%14ccc(C(c%15ccc%16c(c%15)C(=O)OC%16=O)(C(F)(F)F)C(F)(F)F)cc%14C%13=O)c(C)c%12)cc%10C)C%11=O)(C(F)(F)F)C(F)(F)F)cc9C8=O)c(C)c7)cc5C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1N,Cc1cc(C(c2ccccc2)c2cc(C)c(N)c(C)c2)cc(C)c1N.O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,1.165586,11.482599999999994,0.8993866443031715,113.788598,8.912610847297879,1.696005999999988,0.13284144227422662,1.3426979999999862,0.353308,0.027673218306434526,35.7116,102960.8,5.928617,30.55,236989.0,36.2,,,,0.363313,,0.731216,0.261024,0.796786,,,,,,0.489351,0.668281,1.254373,0.123143,0.557154,,,1.059368,,,,2232.5965447719996,163,0,,Cc1cc([C@@H](c2ccccc2)c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5c(C)cc([C@H](c7ccccc7)c7cc(C)c(N8C(=O)c9ccc(C(c%10ccc%11c(c%10)C(=O)N(c%10c(C)cc([C@H](c%12ccccc%12)c%12cc(C)c(N%13C(=O)c%14ccc(C(c%15ccc%16c(c%15)C(=O)OC%16=O)(C(F)(F)F)C(F)(F)F)cc%14C%13=O)c(C)c%12)cc%10C)C%11=O)(C(F)(F)F)C(F)(F)F)cc9C8=O)c(C)c7)cc5C)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc(C)c1N,todo
412,bf3da41839cc36f4a5e36f747037572f,Nc1ccc(Cc2ccc(NNc3ccc(Cc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5cc(Cl)c(N7C(=O)c8ccc(C(=O)Nc9ccc(Cc%10ccc(NC(=O)c%11ccc%12c(c%11)C(=O)N(c%11cc(Cl)c(N%13C(=O)c%14ccc(C(=O)C(=O)c%15ccc%16c(c%15)C(=O)N(c%15cc(Cl)c(N%17C(=O)c%18ccc(C(=O)O)cc%18C%17=O)cc%15Cl)C%16=O)cc%14C%13=O)cc%11Cl)C%12=O)cc%10)cc9)cc8C7=O)cc5Cl)C6=O)cc4)cc3)cc2)cc1,Nc1ccc(Cc2ccc(N)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1cc(Cl)c(N3C(=O)c4ccc(C(=O)O)cc4C3=O)cc1Cl)C2=O,1.33504,10.238599999999996,0.8416077357123152,140.34773600000003,11.536512834499819,1.194515999999992,0.09818861036002241,1.1835769999999863,0.010939,0.0008991802610666517,33.33419999999999,114103.1,5.632436,42.47,1673862.0,355.4,,,,0.468857,0.768599,,0.49591,0.875654,,,0.823777,0.69838,1.019913,,,,0.513007,0.916593,,,1.270827,,,,2076.238533843999,148,0,,Nc1ccc(Cc2ccc(NNc3ccc(Cc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5cc(Cl)c(N7C(=O)c8ccc(C(=O)Nc9ccc(Cc%10ccc(NC(=O)c%11ccc%12c(c%11)C(=O)N(c%11cc(Cl)c(N%13C(=O)c%14ccc(C(=O)C(=O)c%15ccc%16c(c%15)C(=O)N(c%15cc(Cl)c(N%17C(=O)c%18ccc(C(=O)O)cc%18C%17=O)cc%15Cl)C%16=O)cc%14C%13=O)cc%11Cl)C%12=O)cc%10)cc9)cc8C7=O)cc5Cl)C6=O)cc4)cc3)cc2)cc1,todo
413,1aedce08e559628ed52b845c51ec8d12,O=C(O)CCCCC(=O)C(=O)CCCCC(=O)OC[C@H]1OC(=O)C[C@@H]1C1=C[C@@H](COC(=O)CCCCC(=O)OC[C@H]2OC(=O)C[C@@H]2C2=C[C@@H](COOC[C@H]3C=C([C@H]4CC(=O)O[C@H]4CO)C(=O)O3)OC2=O)OC1=O,O=C(O)CCCCC(=O)O.O=C1CC(C2=CC(CO)OC2=O)C(CO)O1,1.297795,6.604399999999997,0.7729865525421244,82.508919,9.656938533672616,0.9265709999999976,0.10844693279866562,0.736533999999995,0.190037,0.022242148489711067,20.76749999999999,144699.9,4.868073,82.97,612147.0,253.93,,,,0.386526,,,,0.768355,,,,,,,,,,,,,0.860687,,,,1032.3110672920004,73,0,,O=C(O)CCCCC(=O)C(=O)CCCCC(=O)OC[C@H]1OC(=O)C[C@@H]1C1=C[C@@H](COC(=O)CCCCC(=O)OC[C@H]2OC(=O)C[C@@H]2C2=C[C@@H](COOC[C@H]3C=C([C@H]4CC(=O)O[C@H]4CO)C(=O)O3)OC2=O)OC1=O,todo
414,9230916ab45db5052f2bba8a6c832d3a,C=C(C[C@H](CCC(=O)OCCOC(F)(F)C(F)F)C(=O)OCCOC(F)(F)C(F)F)C(=O)OCCOC(F)(F)C(F)F,C=CC(=O)OCCOC(F)(F)C(F)F,1.420113,5.513099999999999,0.8506897986760087,38.97571099999999,6.014082774454353,0.4957579999999998,0.07649712017050674,0.4202869999999986,0.075471,0.011645428124989038,15.9375,113361.0,5.15052,0.0,0.0,0.0,,,,0.441374,,0.909584,,0.619595,,,,,,1.359847,,0.903726,,,,,0.570395,,,,648.1228709879998,42,0,,C=C(C[C@H](CCC(=O)OCCOC(F)(F)C(F)F)C(=O)OCCOC(F)(F)C(F)F)C(=O)OCCOC(F)(F)C(F)F,todo
415,c1fcac7fa040794fdf5ababad0c63980,CCCCOc1ccccc1-c1nc(CCO)c(-c2ccc(OC)cc2)c(CCOOCCc2nc(-c3ccccc3OCCCC)nc(CCOC(=O)c3ccc(C(=O)OCCc4nc(-c5ccccc5OCCCC)nc(CCOC(=O)c5ccc(C(=O)C(=O)c6ccc(C(=O)Cl)cc6)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)n1,O=C(Cl)c1ccc(C(=O)Cl)cc1.CCCCOc1ccccc1-c1nc(CCO)c(-c2ccc(OC)cc2)c(CCO)n1,1.18106,7.300099999999989,0.6555683326628288,103.332187,9.279504327611093,1.3960589999999944,0.12536979917109817,1.2154659999999973,0.180593,0.01621773015446068,24.74599999999999,129733.6,6.087655,108.64,12999.0,7.06,,,,0.409159,0.93411,,0.250206,0.531499,,,0.988393,0.712466,1.428462,,,,0.026702,0.187953,,,0.648271,,,,1692.6547879439995,124,0,,CCCCOc1ccccc1-c1nc(CCO)c(-c2ccc(OC)cc2)c(CCOOCCc2nc(-c3ccccc3OCCCC)nc(CCOC(=O)c3ccc(C(=O)OCCc4nc(-c5ccccc5OCCCC)nc(CCOC(=O)c5ccc(C(=O)C(=O)c6ccc(C(=O)Cl)cc6)cc5)c4-c4ccc(OC)cc4)cc3)c2-c2ccc(OC)cc2)n1,todo
416,86bb98acb2bf598747040fe9d1284297,Nc1ccc(-c2ccc(NNc3ccc(-c4ccc(NC(=O)c5cccc(Oc6nc(Oc7cccc(C(=O)Nc8ccc(-c9ccc(NC(=O)c%10cccc(Oc%11nc(Oc%12cccc(C(=O)C(=O)c%13cccc(Oc%14nc(Oc%15cccc(C(=O)O)c%15)nc(Sc%15ccccc%15)n%14)c%13)c%12)nc(Sc%12ccccc%12)n%11)c%10)cc9)cc8)c7)nc(Sc7ccccc7)n6)c5)cc4)cc3)cc2)cc1,Nc1ccc(-c2ccc(N)cc2)cc1.O=C(O)c1cccc(Oc2nc(Oc3cccc(C(=O)O)c3)nc(Sc3ccccc3)n2)c1,1.284139,9.052399999999992,0.7762368960720227,122.351635,10.491566146186331,1.322119999999987,0.11337085469430577,1.180998999999988,0.141121,0.012101025916947995,30.3881,124962.9,5.806228,35.95,1357123.0,243.95,,,,0.566481,,,0.595017,0.758564,,0.623061,,,,,,,0.62146,0.80264,,0.653796,0.960646,,0.790451,0.551217,1845.4517903319995,136,0,,Nc1ccc(-c2ccc(NNc3ccc(-c4ccc(NC(=O)c5cccc(Oc6nc(Oc7cccc(C(=O)Nc8ccc(-c9ccc(NC(=O)c%10cccc(Oc%11nc(Oc%12cccc(C(=O)C(=O)c%13cccc(Oc%14nc(Oc%15cccc(C(=O)O)c%15)nc(Sc%15ccccc%15)n%14)c%13)c%12)nc(Sc%12ccccc%12)n%11)c%10)cc9)cc8)c7)nc(Sc7ccccc7)n6)c5)cc4)cc3)cc2)cc1,todo
417,762ca73f47c8acba1644ceba9ed715a4,Cc1c(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)c(C)c(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8c(C)c(C)c(N%10C(=O)c%11ccc(C(c%12ccc%13c(c%12)C(=O)OC%13=O)(C(F)(F)F)C(F)(F)F)cc%11C%10=O)c(C)c8C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c(C)c4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c(C)c1N,Cc1c(C)c(N)c(C)c(C)c1N.O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,1.233366,10.250499999999992,0.9205220742127274,104.304162,9.36679025932983,1.095212999999999,0.09835303082432503,0.9775059999999992,0.117707,0.010570400642832798,31.042000000000005,103205.8,5.887313,23.98,553864.0,66.42,,,,0.314449,,0.662488,0.233603,0.823668,,,,,,0.664184,0.737078,1.288417,0.131033,0.547062,,,1.151539,,,,1734.3617938119996,124,0,,Cc1c(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(c4c(C)c(C)c(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8c(C)c(C)c(N%10C(=O)c%11ccc(C(c%12ccc%13c(c%12)C(=O)OC%13=O)(C(F)(F)F)C(F)(F)F)cc%11C%10=O)c(C)c8C)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c(C)c4C)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)c(C)c(C)c1N,todo
418,13fade16f8d40eebca61fe59ee3bfabe,Cc1cc(Cc2ccc(N3C(=O)c4ccc(C(C)(C)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(N8C(=O)c9ccc(C(C)(C)c%10ccc%11c(c%10)C(=O)N(c%10ccc(Cc%12ccc(N%13C(=O)c%14ccc(C(C)(C)c%15ccc%16c(c%15)C(=O)OC%16=O)cc%14C%13=O)c(C)c%12)cc%10C)C%11=O)cc9C8=O)c(C)c7)cc5C)C6=O)cc4C3=O)c(C)c2)ccc1N,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N.CC(C)(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,1.137672,10.1361,0.9214636363636365,106.977756,9.725250545454545,1.1274699999999975,0.1024972727272725,1.1137129999999893,0.013758,0.0012507272727272727,31.0871,119808.1,5.254647,33.14,354289.0,58.7,,,,0.460148,,,0.399675,0.857586,,,,,,,,,0.325846,0.684854,,,1.152647,,,,1596.5783366199994,121,0,,Cc1cc(Cc2ccc(N3C(=O)c4ccc(C(C)(C)c5ccc6c(c5)C(=O)N(c5ccc(Cc7ccc(N8C(=O)c9ccc(C(C)(C)c%10ccc%11c(c%10)C(=O)N(c%10ccc(Cc%12ccc(N%13C(=O)c%14ccc(C(C)(C)c%15ccc%16c(c%15)C(=O)OC%16=O)cc%14C%13=O)c(C)c%12)cc%10C)C%11=O)cc9C8=O)c(C)c7)cc5C)C6=O)cc4C3=O)c(C)c2)ccc1N,todo
419,d8bd0a79a04eef718fd005e2a6b236e7,CC(C)(C)Cc1cc(Oc2ccc(N)cc2C(F)(F)F)ccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(Oc%13ccc(C(C)(C)c%14ccc(C(C)(C)c%15ccc(Oc%16ccc%17c(c%16)C(=O)N(c%16ccc(Oc%18ccc(Oc%19ccc(N%20C(=O)c%21ccc(Oc%22ccc(C(C)(C)c%23ccc(C(C)(C)c%24ccc(Oc%25ccc%26c(c%25)C(=O)OC%26=O)cc%24)cc%23)cc%22)cc%21C%20=O)cc%19C(F)(F)F)cc%18CC(C)(C)C)c(C(F)(F)F)c%16)C%17=O)cc%15)cc%14)cc%13)cc%12C%11=O)cc%10C(F)(F)F)cc9CC(C)(C)C)c(C(F)(F)F)c7)C8=O)cc6)cc5)cc4)cc3C2=O)cc1C(F)(F)F,CC(C)(C)Cc1cc(Oc2ccc(N)cc2C(F)(F)F)ccc1Oc1ccc(N)cc1C(F)(F)F.CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(C(C)(C)c2ccc(Oc3ccc4c(c3)C(=O)OC4=O)cc2)cc1,1.184109,14.450999999999985,0.9251304759551389,135.403757,8.668337288736012,2.4032569999999924,0.15385276397844538,2.1831399999999967,0.220117,0.014091546950094631,46.07889999999999,118443.4,5.419835,23.2,249104.0,28.9,,,,0.417091,,0.728121,0.538459,0.639258,,,,,,0.775582,0.749589,0.890444,0.632038,0.76366,,,0.885005,,,,3319.0519723240004,244,0,,CC(C)(C)Cc1cc(Oc2ccc(N)cc2C(F)(F)F)ccc1Oc1ccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(Oc%13ccc(C(C)(C)c%14ccc(C(C)(C)c%15ccc(Oc%16ccc%17c(c%16)C(=O)N(c%16ccc(Oc%18ccc(Oc%19ccc(N%20C(=O)c%21ccc(Oc%22ccc(C(C)(C)c%23ccc(C(C)(C)c%24ccc(Oc%25ccc%26c(c%25)C(=O)OC%26=O)cc%24)cc%23)cc%22)cc%21C%20=O)cc%19C(F)(F)F)cc%18CC(C)(C)C)c(C(F)(F)F)c%16)C%17=O)cc%15)cc%14)cc%13)cc%12C%11=O)cc%10C(F)(F)F)cc9CC(C)(C)C)c(C(F)(F)F)c7)C8=O)cc6)cc5)cc4)cc3C2=O)cc1C(F)(F)F,todo
420,efe25e34862176b03b1134ca6b0a9cab,Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NNc6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(NC(=O)c%11ccc(-c%12ccc(C(=O)Nc%13ccc(Oc%14ccc(C%15(c%16ccc(Oc%17ccc(NC(=O)c%18ccc(-c%19ccc(C(=O)C(=O)c%20ccc(-c%21ccc(C(=O)O)cc%21)cc%20)cc%19)cc%18)cc%17)cc%16)c%16ccccc%16Oc%16ccccc%16%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)c9ccccc9Oc9ccccc98)cc7)cc6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,O=C(O)c1ccc(-c2ccc(C(=O)O)cc2)cc1.Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,1.172557,10.215499999999995,0.7722192148051518,125.887058,9.516167107130405,1.6177929999999952,0.12229365573660299,1.5077399999999923,0.110053,0.008319224829616896,33.623999999999995,122941.7,5.428341,38.99,592098.0,115.41,,,,0.448686,,,0.590332,0.67243,,,,,,,,,0.730121,0.899686,,,0.885605,,,,2280.750881248,175,0,,Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(NNc6ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(NC(=O)c%11ccc(-c%12ccc(C(=O)Nc%13ccc(Oc%14ccc(C%15(c%16ccc(Oc%17ccc(NC(=O)c%18ccc(-c%19ccc(C(=O)C(=O)c%20ccc(-c%21ccc(C(=O)O)cc%21)cc%20)cc%19)cc%18)cc%17)cc%16)c%16ccccc%16Oc%16ccccc%16%15)cc%14)cc%13)cc%12)cc%11)cc%10)cc9)c9ccccc9Oc9ccccc98)cc7)cc6)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,todo
